ActivitySiteID,ActivityDescription,BookingEndDateTime (Month / Day / Year),BookingStartTime,MaxBookees,Number Booked,Price (INR)
HXP,20-20-20  2.45pm-3.45pm,8-Apr-18,14:45:00,25,12,499
HXP,20-20-20  2.45pm-3.45pm,15-Apr-18,14:45:00,25,15,499
HXP,20-20-20  2.45pm-3.45pm,22-Apr-18,14:45:00,25,14,499
HXP,20-20-20  2.45pm-3.45pm,29-Apr-18,14:45:00,25,9,499
HXP,20-20-20  2.45pm-3.45pm,6-May-18,14:45:00,25,7,499
HXP,20-20-20  2.45pm-3.45pm,13-May-18,14:45:00,25,10,499
HXP,20-20-20  2.45pm-3.45pm,20-May-18,14:45:00,25,7,499
HXP,20-20-20  2.45pm-3.45pm,27-May-18,14:45:00,25,3,499
TSC,20-20-20 7.00-8.00pm,4-Apr-18,19:00:00,24,10,499
TSC,20-20-20 7.00-8.00pm,11-Apr-18,19:00:00,24,12,499
TSC,20-20-20 7.00-8.00pm,18-Apr-18,19:00:00,24,9,499
TSC,20-20-20 7.00-8.00pm,25-Apr-18,19:00:00,24,5,499
TSC,20-20-20 7.00-8.00pm,2-May-18,19:00:00,24,6,499
TSC,20-20-20 7.00-8.00pm,9-May-18,19:00:00,24,5,499
TSC,20-20-20 7.00-8.00pm,16-May-18,19:00:00,24,6,499
TSC,20-20-20 7.00-8.00pm,23-May-18,19:00:00,24,6,499
TSC,20-20-20 7.00-8.00pm,30-May-18,19:00:00,24,7,499
NBL,20-20-20 9.30-10.30am,3-Apr-18,9:30:00,60,42,499
NBL,20-20-20 9.30-10.30am,10-Apr-18,9:30:00,60,34,499
NBL,20-20-20 9.30-10.30am,17-Apr-18,9:30:00,60,37,499
NBL,20-20-20 9.30-10.30am,24-Apr-18,9:30:00,60,33,499
NBL,20-20-20 9.30-10.30am,1-May-18,9:30:00,60,34,499
NBL,20-20-20 9.30-10.30am,8-May-18,9:30:00,60,28,499
NBL,20-20-20 9.30-10.30am,15-May-18,9:30:00,60,31,499
NBL,20-20-20 9.30-10.30am,22-May-18,9:30:00,60,31,499
NBL,20-20-20 9.30-10.30am,29-May-18,9:30:00,60,30,499
SBP,20-20-20 9.30-10.30am,4-Apr-18,9:30:00,35,18,499
SBP,20-20-20 9.30-10.30am,11-Apr-18,9:30:00,35,12,499
SBP,20-20-20 9.30-10.30am,18-Apr-18,9:30:00,35,14,499
SBP,20-20-20 9.30-10.30am,25-Apr-18,9:30:00,35,14,499
SBP,20-20-20 9.30-10.30am,2-May-18,9:30:00,35,12,499
SBP,20-20-20 9.30-10.30am,9-May-18,9:30:00,35,13,499
SBP,20-20-20 9.30-10.30am,16-May-18,9:30:00,35,11,499
SBP,20-20-20 9.30-10.30am,23-May-18,9:30:00,35,14,499
SBP,20-20-20 9.30-10.30am,30-May-18,9:30:00,35,7,499
BRP,20:20:20  10-11 Am,3-Apr-18,10:00:00,35,32,499
BRP,20:20:20  10-11 Am,10-Apr-18,10:00:00,35,26,499
BRP,20:20:20  10-11 Am,17-Apr-18,10:00:00,35,24,499
BRP,20:20:20  10-11 Am,24-Apr-18,10:00:00,35,23,499
BRP,20:20:20  10-11 Am,1-May-18,10:00:00,35,22,499
BRP,20:20:20  10-11 Am,8-May-18,10:00:00,35,30,499
BRP,20:20:20  10-11 Am,15-May-18,10:00:00,35,18,499
BRP,20:20:20  10-11 Am,22-May-18,10:00:00,35,24,499
BRP,20:20:20  10-11 Am,29-May-18,10:00:00,35,28,499
BRP,20:20:20  10.00-11.00am,5-Apr-18,10:00:00,35,25,499
BRP,20:20:20  10.00-11.00am,12-Apr-18,10:00:00,35,23,499
BRP,20:20:20  10.00-11.00am,19-Apr-18,10:00:00,35,21,499
BRP,20:20:20  10.00-11.00am,26-Apr-18,10:00:00,35,29,499
BRP,20:20:20  10.00-11.00am,3-May-18,10:00:00,35,20,499
BRP,20:20:20  10.00-11.00am,10-May-18,10:00:00,35,24,499
BRP,20:20:20  10.00-11.00am,17-May-18,10:00:00,35,29,499
BRP,20:20:20  10.00-11.00am,31-May-18,10:00:00,35,14,499
HXP,20:20:20  11am -12noon,7-Apr-18,11:00:00,25,10,499
HXP,20:20:20  11am -12noon,14-Apr-18,11:00:00,25,10,499
HXP,20:20:20  11am -12noon,28-Apr-18,11:00:00,25,11,499
HXP,20:20:20  11am -12noon,5-May-18,11:00:00,25,13,499
HXP,20:20:20  11am -12noon,12-May-18,11:00:00,25,16,499
HXP,20:20:20  11am -12noon,19-May-18,11:00:00,25,10,499
HXP,20:20:20  11am -12noon,26-May-18,11:00:00,25,6,499
BRP,20:20:20  9.30-10.30am,6-Apr-18,9:30:00,35,26,499
BRP,20:20:20  9.30-10.30am,13-Apr-18,9:30:00,35,20,499
BRP,20:20:20  9.30-10.30am,20-Apr-18,9:30:00,35,30,499
BRP,20:20:20  9.30-10.30am,27-Apr-18,9:30:00,35,27,499
BRP,20:20:20  9.30-10.30am,4-May-18,9:30:00,35,33,499
BRP,20:20:20  9.30-10.30am,11-May-18,9:30:00,35,34,499
BRP,20:20:20  9.30-10.30am,18-May-18,9:30:00,35,32,499
BRP,20:20:20  9.30-10.30am,25-May-18,9:30:00,35,29,499
NBL,20:20:20 9.30-10.30am,5-Apr-18,9:30:00,60,22,499
NBL,20:20:20 9.30-10.30am,19-Apr-18,9:30:00,60,14,499
NBL,20:20:20 9.30-10.30am,26-Apr-18,9:30:00,60,14,499
NBL,20:20:20 9.30-10.30am,3-May-18,9:30:00,60,16,499
NBL,20:20:20 9.30-10.30am,10-May-18,9:30:00,60,14,499
NBL,20:20:20 9.30-10.30am,17-May-18,9:30:00,60,14,499
NBL,20:20:20 9.30-10.30am,24-May-18,9:30:00,60,18,499
NBL,20:20:20 9.30-10.30am,31-May-18,9:30:00,60,24,499
SBP,45min Madness 9.15-10am,3-Apr-18,9:15:00,35,11,1499
SBP,45min Madness 9.15-10am,10-Apr-18,9:15:00,35,19,1499
SBP,45min Madness 9.15-10am,17-Apr-18,9:15:00,35,19,1499
SBP,45min Madness 9.15-10am,24-Apr-18,9:15:00,35,21,1499
SBP,45min Madness 9.15-10am,1-May-18,9:15:00,35,18,1499
SBP,45min Madness 9.15-10am,8-May-18,9:15:00,35,15,1499
SBP,45min Madness 9.15-10am,15-May-18,9:15:00,35,19,1499
SBP,45min Madness 9.15-10am,22-May-18,9:15:00,35,18,1499
SBP,45min Madness 9.15-10am,29-May-18,9:15:00,35,12,1499
TSC,5.30-6.30pm Body Cond,3-Apr-18,17:30:00,24,7,
TSC,5.30-6.30pm Body Cond,10-Apr-18,17:30:00,24,14,
TSC,5.30-6.30pm Body Cond,17-Apr-18,17:30:00,24,12,
TSC,5.30-6.30pm Body Cond,24-Apr-18,17:30:00,24,11,
TSC,5.30-6.30pm Body Cond,1-May-18,17:30:00,24,13,
TSC,5.30-6.30pm Body Cond,8-May-18,17:30:00,24,9,
TSC,5.30-6.30pm Body Cond,15-May-18,17:30:00,24,5,
TSC,5.30-6.30pm Body Cond,22-May-18,17:30:00,24,13,
TSC,5.30-6.30pm Body Cond,29-May-18,17:30:00,24,9,
TSC,6.30-7.30pm Combat Aero,3-Apr-18,18:30:00,24,9,
TSC,6.30-7.30pm Combat Aero,10-Apr-18,18:30:00,24,8,
TSC,6.30-7.30pm Combat Aero,17-Apr-18,18:30:00,24,11,
TSC,6.30-7.30pm Combat Aero,24-Apr-18,18:30:00,24,14,
TSC,6.30-7.30pm Combat Aero,1-May-18,18:30:00,24,12,
TSC,6.30-7.30pm Combat Aero,8-May-18,18:30:00,24,10,
TSC,6.30-7.30pm Combat Aero,15-May-18,18:30:00,24,9,
TSC,6.30-7.30pm Combat Aero,22-May-18,18:30:00,24,10,
TSC,6.30-7.30pm Combat Aero,29-May-18,18:30:00,24,10,
SBP,Abs Blast 7.45-8.15am,3-Apr-18,7:45:00,20,4,999
SBP,Abs Blast 7.45-8.15am,10-Apr-18,7:45:00,20,1,999
SBP,Abs Blast 7.45-8.15am,17-Apr-18,7:45:00,20,2,999
SBP,Abs Blast 7.45-8.15am,24-Apr-18,7:45:00,20,1,999
SBP,Abs Blast 7.45-8.15am,1-May-18,7:45:00,20,2,999
SBP,Abs Blast 7.45-8.15am,8-May-18,7:45:00,20,2,999
SBP,Abs Blast 7.45-8.15am,15-May-18,7:45:00,20,2,999
SBP,Abs Blast 7.45-8.15am,22-May-18,7:45:00,20,2,999
SBP,Abs Blast 7.45-8.15am,29-May-18,7:45:00,20,2,999
BRP,Aerobics,3-Apr-18,19:30:00,35,24,799
BRP,Aerobics,10-Apr-18,19:30:00,35,17,799
BRP,Aerobics,17-Apr-18,19:30:00,35,27,799
BRP,Aerobics,24-Apr-18,19:30:00,35,21,799
BRP,Aerobics,1-May-18,19:30:00,35,23,799
BRP,Aerobics,8-May-18,19:30:00,35,29,799
BRP,Aerobics,15-May-18,19:30:00,35,23,799
BRP,Aerobics,22-May-18,19:30:00,35,28,799
BRP,Aerobics,29-May-18,19:30:00,35,24,799
SBP,Aerobics,18-May-18,10:00:00,35,30,799
BRP,Aerobics 6.00-7.00pm,9-Apr-18,18:00:00,35,32,799
BRP,Aerobics 6.00-7.00pm,16-Apr-18,18:00:00,35,35,799
BRP,Aerobics 6.00-7.00pm,23-Apr-18,18:00:00,35,32,799
BRP,Aerobics 6.00-7.00pm,30-Apr-18,18:00:00,35,33,799
BRP,Aerobics 6.00-7.00pm,14-May-18,18:00:00,35,28,799
BRP,Aerobics 6.00-7.00pm,21-May-18,18:00:00,35,31,799
SBP,Aqua Babies 12 -12.30am,16-Apr-18,12:00:00,10,11,1499
SBP,Aqua Babies 12 -12.30am,23-Apr-18,12:00:00,10,3,1499
SBP,Aqua Babies 12 -12.30am,30-Apr-18,12:00:00,10,3,1499
SBP,Aqua Babies 12 -12.30am,14-May-18,12:00:00,10,7,1499
SBP,Aqua Babies 12 -12.30am,21-May-18,12:00:00,10,7,1499
SBP,Aqua Babies 9.30-10.00am,6-Apr-18,9:30:00,10,6,1499
SBP,Aqua Babies 9.30-10.00am,13-Apr-18,9:30:00,10,4,1499
SBP,Aqua Babies 9.30-10.00am,20-Apr-18,9:30:00,10,7,1499
SBP,Aqua Babies 9.30-10.00am,27-Apr-18,9:30:00,10,5,1499
SBP,Aqua Babies 9.30-10.00am,4-May-18,9:30:00,10,6,1499
SBP,Aqua Babies 9.30-10.00am,11-May-18,9:30:00,10,5,1499
SBP,Aqua Babies 9.30-10.00am,18-May-18,9:30:00,10,10,1499
SBP,Aqua Fit 11.15-12.00,9-Apr-18,11:15:00,35,33,999
SBP,Aqua Fit 11.15-12.00,16-Apr-18,11:15:00,35,32,999
SBP,Aqua Fit 11.15-12.00,23-Apr-18,11:15:00,35,35,999
SBP,Aqua Fit 11.15-12.00,30-Apr-18,11:15:00,35,31,999
SBP,Aqua Fit 11.15-12.00,14-May-18,11:15:00,35,34,999
SBP,Aqua Fit 11.15-12.00,21-May-18,11:15:00,35,33,999
HXP,Aqua Fit 12.15 -13.15,5-Apr-18,12:15:00,25,13,999
HXP,Aqua Fit 12.15 -13.15,6-Apr-18,12:15:00,25,16,999
HXP,Aqua Fit 12.15 -13.15,12-Apr-18,12:15:00,25,19,999
HXP,Aqua Fit 12.15 -13.15,13-Apr-18,12:15:00,25,10,999
HXP,Aqua Fit 12.15 -13.15,19-Apr-18,12:15:00,25,16,999
HXP,Aqua Fit 12.15 -13.15,20-Apr-18,12:15:00,25,13,999
HXP,Aqua Fit 12.15 -13.15,26-Apr-18,12:15:00,25,16,999
HXP,Aqua Fit 12.15 -13.15,27-Apr-18,12:15:00,25,12,999
HXP,Aqua Fit 12.15 -13.15,3-May-18,12:15:00,25,13,999
HXP,Aqua Fit 12.15 -13.15,4-May-18,12:15:00,25,13,999
HXP,Aqua Fit 12.15 -13.15,10-May-18,12:15:00,25,13,999
HXP,Aqua Fit 12.15 -13.15,11-May-18,12:15:00,25,4,999
HXP,Aqua Fit 12.15 -13.15,18-May-18,12:15:00,25,11,999
HXP,Aqua Fit 12.15 -13.15,24-May-18,12:15:00,25,13,999
HXP,Aqua Fit 12.15 -13.15,25-May-18,12:15:00,25,14,999
HXP,Aqua Fit 12.15-13.00,2-Apr-18,12:15:00,25,11,999
HXP,Aqua Fit 12.15-13.00,9-Apr-18,12:15:00,25,17,999
HXP,Aqua Fit 12.15-13.00,16-Apr-18,12:15:00,25,17,999
HXP,Aqua Fit 12.15-13.00,23-Apr-18,12:15:00,25,22,999
HXP,Aqua Fit 12.15-13.00,30-Apr-18,12:15:00,25,21,999
HXP,Aqua Fit 12.15-13.00,7-May-18,12:15:00,25,6,999
HXP,Aqua Fit 12.15-13.00,14-May-18,12:15:00,25,11,999
HXP,Aqua Fit 12.15-13.00,21-May-18,12:15:00,25,14,999
HXP,Aqua Fit 12.15-13.00,28-May-18,12:15:00,25,7,999
BRP,Aqua Fit 2.45 -3.45pm,4-Apr-18,14:45:00,35,24,999
BRP,Aqua Fit 2.45 -3.45pm,11-Apr-18,14:45:00,35,32,999
BRP,Aqua Fit 2.45 -3.45pm,18-Apr-18,14:45:00,35,29,999
BRP,Aqua Fit 2.45 -3.45pm,25-Apr-18,14:45:00,35,25,999
BRP,Aqua Fit 2.45 -3.45pm,2-May-18,14:45:00,35,28,999
BRP,Aqua Fit 2.45 -3.45pm,9-May-18,14:45:00,35,27,999
BRP,Aqua Fit 2.45 -3.45pm,16-May-18,14:45:00,35,16,999
BRP,Aqua Fit 2.45 -3.45pm,23-May-18,14:45:00,35,20,999
BRP,Aqua Fit 2.45 -3.45pm,30-May-18,14:45:00,35,23,999
SBP,Aqua Fit 3.00-3.50pm,3-Apr-18,15:00:00,35,29,999
SBP,Aqua Fit 3.00-3.50pm,10-Apr-18,15:00:00,35,17,999
SBP,Aqua Fit 3.00-3.50pm,17-Apr-18,15:00:00,35,14,999
SBP,Aqua Fit 3.00-3.50pm,24-Apr-18,15:00:00,35,20,999
SBP,Aqua Fit 3.00-3.50pm,1-May-18,15:00:00,35,23,999
SBP,Aqua Fit 3.00-3.50pm,8-May-18,15:00:00,35,17,999
SBP,Aqua Fit 3.00-3.50pm,15-May-18,15:00:00,35,18,999
SBP,Aqua Fit 3.00-3.50pm,22-May-18,15:00:00,35,21,999
SBP,Aqua Fit 3.00-3.50pm,29-May-18,15:00:00,35,23,999
HXP,Aqua Fit 4pm - 5pm,22-Apr-18,16:00:00,25,20,999
HXP,Aqua Fit 4pm - 5pm,29-Apr-18,16:00:00,25,13,999
HXP,Aqua Fit 4pm - 5pm,13-May-18,16:00:00,25,10,999
HXP,Aqua Fit 4pm - 5pm,20-May-18,16:00:00,25,5,999
HXP,Aqua Fit 4pm - 5pm,27-May-18,16:00:00,25,11,999
SBP,Aqua Tots & Babies 10.30-,6-Apr-18,10:30:00,10,2,1499
SBP,Aqua Tots & Babies 10.30-,13-Apr-18,10:30:00,10,6,1499
SBP,Aqua Tots & Babies 10.30-,20-Apr-18,10:30:00,10,5,1499
SBP,Aqua Tots & Babies 10.30-,27-Apr-18,10:30:00,10,9,1499
SBP,Aqua Tots & Babies 10.30-,4-May-18,10:30:00,10,5,1499
SBP,Aqua Tots & Babies 10.30-,11-May-18,10:30:00,10,8,1499
SBP,Aqua Tots & Babies 10.30-,18-May-18,10:30:00,10,4,1499
BRP,Aqua Tots 10 -10.30am,7-Apr-18,10:00:00,10,9,999
BRP,Aqua Tots 10 -10.30am,14-Apr-18,10:00:00,10,10,999
BRP,Aqua Tots 10 -10.30am,21-Apr-18,10:00:00,10,10,999
BRP,Aqua Tots 10 -10.30am,28-Apr-18,10:00:00,10,10,999
BRP,Aqua Tots 10 -10.30am,5-May-18,10:00:00,10,10,999
BRP,Aqua Tots 10 -10.30am,12-May-18,10:00:00,10,9,999
BRP,Aqua Tots 10 -10.30am,19-May-18,10:00:00,10,10,999
BRP,Aqua Tots 10 -10.30am,26-May-18,10:00:00,10,7,999
SBP,Aqua Tots 10.00-10.30am,6-Apr-18,10:00:00,10,2,999
SBP,Aqua Tots 10.00-10.30am,13-Apr-18,10:00:00,10,2,999
SBP,Aqua Tots 10.00-10.30am,20-Apr-18,10:00:00,10,5,999
SBP,Aqua Tots 10.00-10.30am,27-Apr-18,10:00:00,10,7,999
SBP,Aqua Tots 10.00-10.30am,4-May-18,10:00:00,10,8,999
SBP,Aqua Tots 10.00-10.30am,11-May-18,10:00:00,10,7,999
SBP,Aqua Tots 10.00-10.30am,18-May-18,10:00:00,10,4,999
BRP,Aqua Tots 11.00-11.30am,4-Apr-18,11:00:00,10,2,999
BRP,Aqua Tots 11.00-11.30am,11-Apr-18,11:00:00,10,4,999
BRP,Aqua Tots 11.00-11.30am,18-Apr-18,11:00:00,10,5,999
BRP,Aqua Tots 11.00-11.30am,25-Apr-18,11:00:00,10,6,999
BRP,Aqua Tots 11.00-11.30am,2-May-18,11:00:00,10,6,999
BRP,Aqua Tots 11.00-11.30am,9-May-18,11:00:00,10,7,999
BRP,Aqua Tots 11.00-11.30am,16-May-18,11:00:00,10,7,999
BRP,Aqua Tots 11.00-11.30am,23-May-18,11:00:00,10,6,999
SBP,Aqua Tots 9.00-9.30am,6-Apr-18,9:00:00,10,3,999
SBP,Aqua Tots 9.00-9.30am,13-Apr-18,9:00:00,10,3,999
SBP,Aqua Tots 9.00-9.30am,20-Apr-18,9:00:00,10,2,999
SBP,Aqua Tots 9.00-9.30am,27-Apr-18,9:00:00,10,3,999
SBP,Aqua Tots 9.00-9.30am,4-May-18,9:00:00,10,4,999
SBP,Aqua Tots 9.00-9.30am,11-May-18,9:00:00,10,4,999
SBP,Aqua Tots 9.00-9.30am,18-May-18,9:00:00,10,2,999
TSC,Aqua Zumba  12.00-1.00pm,6-Apr-18,12:00:00,25,15,1999
TSC,Aqua Zumba  12.00-1.00pm,13-Apr-18,12:00:00,25,12,1999
TSC,Aqua Zumba  12.00-1.00pm,20-Apr-18,12:00:00,25,14,1999
TSC,Aqua Zumba  12.00-1.00pm,27-Apr-18,12:00:00,25,14,1999
TSC,Aqua Zumba  12.00-1.00pm,11-May-18,12:00:00,25,14,1999
TSC,Aqua Zumba  12.00-1.00pm,18-May-18,12:00:00,25,10,1999
TSC,Aqua Zumba  12.00-1.00pm,25-May-18,12:00:00,25,16,1999
BRP,Aquababies 10.00 -10.30am,9-Apr-18,10:00:00,10,7,1499
BRP,Aquababies 10.00 -10.30am,16-Apr-18,10:00:00,10,9,1499
BRP,Aquababies 10.00 -10.30am,23-Apr-18,10:00:00,10,10,1499
BRP,Aquababies 10.00 -10.30am,30-Apr-18,10:00:00,10,10,1499
BRP,Aquababies 10.00 -10.30am,14-May-18,10:00:00,10,7,1499
BRP,Aquababies 10.00 -10.30am,21-May-18,10:00:00,10,6,1499
BRP,Aquababies 10.30-11.00am,4-Apr-18,10:30:00,10,6,1499
BRP,Aquababies 10.30-11.00am,11-Apr-18,10:30:00,10,3,1499
BRP,Aquababies 10.30-11.00am,18-Apr-18,10:30:00,10,5,1499
BRP,Aquababies 10.30-11.00am,25-Apr-18,10:30:00,10,8,1499
BRP,Aquababies 10.30-11.00am,2-May-18,10:30:00,10,9,1499
BRP,Aquababies 10.30-11.00am,9-May-18,10:30:00,10,9,1499
BRP,Aquababies 10.30-11.00am,16-May-18,10:30:00,10,9,1499
BRP,Aquababies 10.30-11.00am,23-May-18,10:30:00,10,10,1499
SBP,Aquababies/tots 12-12.30,18-Apr-18,12:00:00,10,8,1499
SBP,Aquababies/tots 12-12.30,25-Apr-18,12:00:00,10,8,1499
SBP,Aquababies/tots 12-12.30,2-May-18,12:00:00,10,8,1499
SBP,Aquababies/tots 12-12.30,9-May-18,12:00:00,10,9,1499
SBP,Aquababies/tots 12-12.30,16-May-18,12:00:00,10,7,1499
SBP,Aquababies/tots 12-12.30,23-May-18,12:00:00,10,12,1499
BRP,Aquafit  6.00-7.00pm,5-Apr-18,18:00:00,35,35,999
BRP,Aquafit  6.00-7.00pm,12-Apr-18,18:00:00,35,35,999
BRP,Aquafit  6.00-7.00pm,19-Apr-18,18:00:00,35,34,999
BRP,Aquafit  6.00-7.00pm,26-Apr-18,18:00:00,35,33,999
BRP,Aquafit  6.00-7.00pm,3-May-18,18:00:00,35,35,999
BRP,Aquafit  6.00-7.00pm,10-May-18,18:00:00,35,35,999
BRP,Aquafit  6.00-7.00pm,17-May-18,18:00:00,35,32,999
BRP,Aquafit  6.00-7.00pm,24-May-18,18:00:00,35,33,999
BRP,Aquafit  6.00-7.00pm,31-May-18,18:00:00,35,27,999
SBP,Aquafit  7.00-8.00pm,6-Apr-18,19:00:00,6,19,999
SBP,Aquafit  7.00-8.00pm,13-Apr-18,19:00:00,6,25,999
SBP,Aquafit  7.00-8.00pm,20-Apr-18,19:00:00,6,26,999
SBP,Aquafit  7.00-8.00pm,27-Apr-18,19:00:00,6,31,999
SBP,Aquafit  7.00-8.00pm,4-May-18,19:00:00,6,27,999
SBP,Aquafit  7.00-8.00pm,11-May-18,19:00:00,6,29,999
SBP,Aquafit  7.00-8.00pm,18-May-18,19:00:00,6,26,999
BRP,Aquafit 11.00-12.00 Noon,6-Apr-18,11:00:00,35,31,999
BRP,Aquafit 11.00-12.00 Noon,13-Apr-18,11:00:00,35,28,999
BRP,Aquafit 11.00-12.00 Noon,20-Apr-18,11:00:00,35,34,999
BRP,Aquafit 11.00-12.00 Noon,27-Apr-18,11:00:00,35,35,999
BRP,Aquafit 11.00-12.00 Noon,4-May-18,11:00:00,35,33,999
BRP,Aquafit 11.00-12.00 Noon,11-May-18,11:00:00,35,29,999
BRP,Aquafit 11.00-12.00 Noon,18-May-18,11:00:00,35,28,999
BRP,Aquafit 11.00-12.00 Noon,25-May-18,11:00:00,35,33,999
BRP,Aquafit 11am - 12,2-Apr-18,11:00:00,35,13,999
BRP,Aquafit 11am - 12,9-Apr-18,11:00:00,35,37,999
BRP,Aquafit 11am - 12,16-Apr-18,11:00:00,35,35,999
BRP,Aquafit 11am - 12,23-Apr-18,11:00:00,35,35,999
BRP,Aquafit 11am - 12,30-Apr-18,11:00:00,35,35,999
BRP,Aquafit 11am - 12,7-May-18,11:00:00,35,27,999
BRP,Aquafit 11am - 12,14-May-18,11:00:00,35,34,999
BRP,Aquafit 11am - 12,21-May-18,11:00:00,35,35,999
BRP,Aquafit 11am - 12,28-May-18,11:00:00,35,30,999
TSC,Aquafit 3.00-3.45pm,3-Apr-18,15:00:00,25,13,999
TSC,Aquafit 3.00-3.45pm,10-Apr-18,15:00:00,25,14,999
TSC,Aquafit 3.00-3.45pm,17-Apr-18,15:00:00,25,11,999
TSC,Aquafit 3.00-3.45pm,24-Apr-18,15:00:00,25,8,999
TSC,Aquafit 3.00-3.45pm,1-May-18,15:00:00,25,20,999
TSC,Aquafit 3.00-3.45pm,8-May-18,15:00:00,25,14,999
TSC,Aquafit 3.00-3.45pm,15-May-18,15:00:00,25,12,999
TSC,Aquafit 3.00-3.45pm,22-May-18,15:00:00,25,18,999
TSC,Aquafit 3.00-3.45pm,29-May-18,15:00:00,25,13,999
SBP,Aquafit 6.00-7.00pm,4-Apr-18,18:00:00,35,35,999
SBP,Aquafit 6.00-7.00pm,11-Apr-18,18:00:00,35,35,999
SBP,Aquafit 6.00-7.00pm,18-Apr-18,18:00:00,35,32,999
SBP,Aquafit 6.00-7.00pm,25-Apr-18,18:00:00,35,35,999
SBP,Aquafit 6.00-7.00pm,2-May-18,18:00:00,35,31,999
SBP,Aquafit 6.00-7.00pm,9-May-18,18:00:00,35,35,999
SBP,Aquafit 6.00-7.00pm,16-May-18,18:00:00,35,31,999
SBP,Aquafit 6.00-7.00pm,23-May-18,18:00:00,35,33,999
SBP,Aquafit 6.00-7.00pm,30-May-18,18:00:00,35,34,999
BRP,Aquafit 7.00-8.00pm,3-Apr-18,19:00:00,35,33,999
BRP,Aquafit 7.00-8.00pm,10-Apr-18,19:00:00,35,32,999
BRP,Aquafit 7.00-8.00pm,17-Apr-18,19:00:00,35,28,999
BRP,Aquafit 7.00-8.00pm,24-Apr-18,19:00:00,35,32,999
BRP,Aquafit 7.00-8.00pm,1-May-18,19:00:00,35,34,999
BRP,Aquafit 7.00-8.00pm,8-May-18,19:00:00,35,32,999
BRP,Aquafit 7.00-8.00pm,15-May-18,19:00:00,35,29,999
BRP,Aquafit 7.00-8.00pm,22-May-18,19:00:00,35,29,999
BRP,Aquafit 7.00-8.00pm,29-May-18,19:00:00,35,26,999
HXP,Aquafit 7.00-8.00pm,10-Apr-18,19:00:00,20,12,999
HXP,Aquafit 7.00-8.00pm,17-Apr-18,19:00:00,20,16,999
HXP,Aquafit 7.00-8.00pm,24-Apr-18,19:00:00,20,15,999
HXP,Aquafit 7.00-8.00pm,1-May-18,19:00:00,20,20,999
HXP,Aquafit 7.00-8.00pm,8-May-18,19:00:00,20,20,999
HXP,Aquafit 7.00-8.00pm,15-May-18,19:00:00,20,19,999
HXP,Aquafit 7.00-8.00pm,22-May-18,19:00:00,20,20,999
HXP,Aquafit 7.00-8.00pm,29-May-18,19:00:00,20,12,999
SBP,Aquafit 7.00-8.00pm,9-Apr-18,19:00:00,35,29,999
SBP,Aquafit 7.00-8.00pm,16-Apr-18,19:00:00,35,33,999
SBP,Aquafit 7.00-8.00pm,23-Apr-18,19:00:00,35,27,999
SBP,Aquafit 7.00-8.00pm,30-Apr-18,19:00:00,35,34,999
SBP,Aquafit 7.00-8.00pm,14-May-18,19:00:00,35,33,999
SBP,Aquafit 7.00-8.00pm,21-May-18,19:00:00,35,34,999
TSC,Aquafit 7.15-8.15pm,3-Apr-18,19:15:00,25,18,999
TSC,Aquafit 7.15-8.15pm,5-Apr-18,19:15:00,25,2,999
TSC,Aquafit 7.15-8.15pm,10-Apr-18,19:15:00,25,13,999
TSC,Aquafit 7.15-8.15pm,12-Apr-18,19:15:00,25,9,999
TSC,Aquafit 7.15-8.15pm,17-Apr-18,19:15:00,25,15,999
TSC,Aquafit 7.15-8.15pm,19-Apr-18,19:15:00,25,9,999
TSC,Aquafit 7.15-8.15pm,24-Apr-18,19:15:00,25,16,999
TSC,Aquafit 7.15-8.15pm,26-Apr-18,19:15:00,25,17,999
TSC,Aquafit 7.15-8.15pm,1-May-18,19:15:00,25,25,999
TSC,Aquafit 7.15-8.15pm,3-May-18,19:15:00,25,18,999
TSC,Aquafit 7.15-8.15pm,8-May-18,19:15:00,25,11,999
TSC,Aquafit 7.15-8.15pm,10-May-18,19:15:00,25,7,999
TSC,Aquafit 7.15-8.15pm,15-May-18,19:15:00,25,21,999
TSC,Aquafit 7.15-8.15pm,17-May-18,7:15:00,25,1,999
TSC,Aquafit 7.15-8.15pm,22-May-18,19:15:00,25,21,999
TSC,Aquafit 7.15-8.15pm,24-May-18,19:15:00,25,13,999
TSC,Aquafit 7.15-8.15pm,29-May-18,19:15:00,25,19,999
TSC,Aquafit 7.15-8.15pm,31-May-18,19:15:00,25,11,999
TSC,Aquafit Beginners 10-11am,5-Apr-18,10:00:00,25,13,1499
TSC,Aquafit Beginners 10-11am,12-Apr-18,10:00:00,25,18,1499
TSC,Aquafit Beginners 10-11am,19-Apr-18,10:00:00,25,16,1499
TSC,Aquafit Beginners 10-11am,26-Apr-18,10:00:00,25,19,1499
TSC,Aquafit Beginners 10-11am,3-May-18,10:00:00,25,18,1499
TSC,Aquafit Beginners 10-11am,10-May-18,10:00:00,25,22,1499
TSC,Aquafit Beginners 10-11am,17-May-18,10:00:00,25,14,1499
TSC,Aquafit Beginners 10-11am,24-May-18,10:00:00,25,18,1499
TSC,Aquafit Beginners 10-11am,31-May-18,10:00:00,25,18,1499
HXP,Aquafit Ladiesonly,8-Apr-18,16:30:00,25,21,999
HXP,Aquafit Ladiesonly,15-Apr-18,16:30:00,25,20,999
