ActivitySiteID,ActivityDescription,BookingEndDate,BookingStartTime,MaxBookees,Number Booked,Price (INR)
TSC,Stretch Ntone12.30-1.30pm,2018-05-09,1900-01-01 12:30:00,24,12,1499.0
TSC,Stretch Ntone12.30-1.30pm,2018-05-16,1900-01-01 12:30:00,24,8,1499.0
TSC,Stretch Ntone12.30-1.30pm,2018-05-23,1900-01-01 12:30:00,24,10,1499.0
TSC,Stretch Ntone12.30-1.30pm,2018-05-30,1900-01-01 12:30:00,24,8,1499.0
TSC,Stroke Skill19.15-20.15pm,2018-04-05,1900-01-01 19:15:00,12,7,2999.0
TSC,Stroke Skill19.15-20.15pm,2018-04-12,1900-01-01 19:15:00,12,7,2999.0
TSC,Stroke Skill19.15-20.15pm,2018-04-19,1900-01-01 19:15:00,12,9,2999.0
TSC,Stroke Skill19.15-20.15pm,2018-04-26,1900-01-01 19:15:00,12,10,2999.0
TSC,Stroke Skill19.15-20.15pm,2018-05-03,1900-01-01 19:15:00,12,8,2999.0
TSC,Stroke Skill19.15-20.15pm,2018-05-10,1900-01-01 19:15:00,12,8,2999.0
TSC,Stroke Skill19.15-20.15pm,2018-05-17,1900-01-01 19:15:00,12,1,2999.0
TSC,Stroke Skill19.15-20.15pm,2018-05-24,1900-01-01 19:15:00,12,9,2999.0
TSC,Stroke Skill19.15-20.15pm,2018-05-31,1900-01-01 19:15:00,12,7,2999.0
HXP,Strokeskills 6 -7pm,2018-04-04,1900-01-01 18:00:00,15,6,2999.0
HXP,Strokeskills 6 -7pm,2018-04-11,1900-01-01 18:00:00,15,7,2999.0
HXP,Strokeskills 6 -7pm,2018-04-18,1900-01-01 18:00:00,15,3,2999.0
HXP,Strokeskills 6 -7pm,2018-04-25,1900-01-01 18:00:00,15,5,2999.0
HXP,Strokeskills 6 -7pm,2018-05-02,1900-01-01 18:00:00,15,4,2999.0
HXP,Strokeskills 6 -7pm,2018-05-09,1900-01-01 18:00:00,15,5,2999.0
HXP,Strokeskills 6 -7pm,2018-05-16,1900-01-01 18:00:00,15,3,2999.0
HXP,Strokeskills 6 -7pm,2018-05-23,1900-01-01 18:00:00,15,7,2999.0
HXP,Strokeskills 6pm - 7pm,2018-04-06,1900-01-01 18:00:00,10,6,2999.0
HXP,Strokeskills 6pm - 7pm,2018-04-13,1900-01-01 18:00:00,10,8,2999.0
HXP,Strokeskills 6pm - 7pm,2018-04-20,1900-01-01 18:00:00,10,9,2999.0
HXP,Strokeskills 6pm - 7pm,2018-04-27,1900-01-01 18:00:00,10,10,2999.0
HXP,Strokeskills 6pm - 7pm,2018-05-04,1900-01-01 18:00:00,10,8,2999.0
HXP,Strokeskills 6pm - 7pm,2018-05-11,1900-01-01 18:00:00,10,10,2999.0
HXP,Strokeskills 6pm - 7pm,2018-05-18,1900-01-01 18:00:00,10,10,2999.0
HXP,Strokeskills 6pm - 7pm,2018-05-25,1900-01-01 18:00:00,10,9,2999.0
BRP,Strokeskills 7.15-8.15pm,2018-04-06,1900-01-01 19:15:00,10,5,2999.0
BRP,Strokeskills 7.15-8.15pm,2018-04-13,1900-01-01 19:15:00,10,3,2999.0
BRP,Strokeskills 7.15-8.15pm,2018-04-20,1900-01-01 19:15:00,10,5,2999.0
BRP,Strokeskills 7.15-8.15pm,2018-04-27,1900-01-01 19:15:00,10,3,2999.0
BRP,Strokeskills 7.15-8.15pm,2018-05-04,1900-01-01 19:15:00,10,1,2999.0
BRP,Strokeskills 7.15-8.15pm,2018-05-18,1900-01-01 19:15:00,10,4,2999.0
BRP,Strokeskills 7.15-8.15pm,2018-05-25,1900-01-01 19:15:00,10,3,2999.0
BRP,Strokeskills 7pm -8pm,2018-04-04,1900-01-01 19:00:00,10,7,2999.0
BRP,Strokeskills 7pm -8pm,2018-04-11,1900-01-01 19:00:00,10,7,2999.0
BRP,Strokeskills 7pm -8pm,2018-04-18,1900-01-01 19:00:00,10,10,2999.0
BRP,Strokeskills 7pm -8pm,2018-04-25,1900-01-01 19:00:00,10,9,2999.0
BRP,Strokeskills 7pm -8pm,2018-05-02,1900-01-01 19:00:00,10,10,2999.0
BRP,Strokeskills 7pm -8pm,2018-05-09,1900-01-01 19:00:00,10,10,2999.0
BRP,Strokeskills 7pm -8pm,2018-05-16,1900-01-01 19:00:00,10,10,2999.0
BRP,Strokeskills 7pm -8pm,2018-05-23,1900-01-01 19:00:00,10,9,2999.0
BRP,Strokeskills 7pm -8pm,2018-05-30,1900-01-01 19:00:00,10,8,2999.0
HXP,Studio Cyc 1.10 - 2.00pm,2018-04-06,1900-01-01 13:10:00,27,27,1999.0
HXP,Studio Cyc 1.10 - 2.00pm,2018-04-13,1900-01-01 13:10:00,27,27,1999.0
HXP,Studio Cyc 1.10 - 2.00pm,2018-04-20,1900-01-01 13:10:00,27,20,1999.0
HXP,Studio Cyc 1.10 - 2.00pm,2018-04-27,1900-01-01 13:10:00,27,25,1999.0
HXP,Studio Cyc 1.10 - 2.00pm,2018-05-04,1900-01-01 13:10:00,27,25,1999.0
HXP,Studio Cyc 1.10 - 2.00pm,2018-05-11,1900-01-01 13:10:00,27,26,1999.0
HXP,Studio Cyc 1.10 - 2.00pm,2018-05-18,1900-01-01 13:10:00,27,23,1999.0
HXP,Studio Cyc 1.10 - 2.00pm,2018-05-25,1900-01-01 13:10:00,27,24,1999.0
HXP,Studio Cyc 10.00 -10.50am,2018-04-01,1900-01-01 10:00:00,27,20,1999.0
HXP,Studio Cyc 10.00 -10.50am,2018-04-08,1900-01-01 10:00:00,27,26,1999.0
HXP,Studio Cyc 10.00 -10.50am,2018-04-15,1900-01-01 10:00:00,27,24,1999.0
HXP,Studio Cyc 10.00 -10.50am,2018-04-22,1900-01-01 10:00:00,27,21,1999.0
HXP,Studio Cyc 10.00 -10.50am,2018-04-29,1900-01-01 10:00:00,27,22,1999.0
HXP,Studio Cyc 10.00 -10.50am,2018-05-06,1900-01-01 10:00:00,27,17,1999.0
HXP,Studio Cyc 10.00 -10.50am,2018-05-13,1900-01-01 10:00:00,27,22,1999.0
HXP,Studio Cyc 10.00 -10.50am,2018-05-20,1900-01-01 10:00:00,27,25,1999.0
HXP,Studio Cyc 10.00 -10.50am,2018-05-27,1900-01-01 10:00:00,27,22,1999.0
HXP,Studio Cyc 10.00-10.50am,2018-04-05,1900-01-01 10:00:00,27,24,1999.0
HXP,Studio Cyc 10.00-10.50am,2018-04-12,1900-01-01 10:00:00,27,25,1999.0
HXP,Studio Cyc 10.00-10.50am,2018-04-19,1900-01-01 10:00:00,27,24,1999.0
HXP,Studio Cyc 10.00-10.50am,2018-04-26,1900-01-01 10:00:00,27,22,1999.0
HXP,Studio Cyc 10.00-10.50am,2018-05-03,1900-01-01 10:00:00,27,27,1999.0
HXP,Studio Cyc 10.00-10.50am,2018-05-10,1900-01-01 10:00:00,27,27,1999.0
HXP,Studio Cyc 10.00-10.50am,2018-05-17,1900-01-01 10:00:00,27,26,1999.0
HXP,Studio Cyc 10.00-10.50am,2018-05-24,1900-01-01 10:00:00,27,23,1999.0
HXP,Studio Cyc 10.00-10.50am,2018-05-31,1900-01-01 10:00:00,27,25,1999.0
HXP,Studio Cyc 11.30 - 12.20,2018-04-02,1900-01-01 11:30:00,27,18,1999.0
HXP,Studio Cyc 11.30 - 12.20,2018-04-09,1900-01-01 11:30:00,27,23,1999.0
HXP,Studio Cyc 11.30 - 12.20,2018-04-16,1900-01-01 11:30:00,27,22,1999.0
HXP,Studio Cyc 11.30 - 12.20,2018-04-23,1900-01-01 11:30:00,27,20,1999.0
HXP,Studio Cyc 11.30 - 12.20,2018-04-30,1900-01-01 11:30:00,27,27,1999.0
HXP,Studio Cyc 11.30 - 12.20,2018-05-07,1900-01-01 11:30:00,27,22,1999.0
HXP,Studio Cyc 11.30 - 12.20,2018-05-14,1900-01-01 11:30:00,27,18,1999.0
HXP,Studio Cyc 11.30 - 12.20,2018-05-21,1900-01-01 11:30:00,27,18,1999.0
HXP,Studio Cyc 11.30 - 12.20,2018-05-28,1900-01-01 11:30:00,27,17,1999.0
HXP,Studio Cyc 12.10-1.00pm,2018-04-04,1900-01-01 12:10:00,27,18,1999.0
HXP,Studio Cyc 12.10-1.00pm,2018-04-11,1900-01-01 12:10:00,27,23,1999.0
HXP,Studio Cyc 12.10-1.00pm,2018-04-18,1900-01-01 12:10:00,27,26,1999.0
HXP,Studio Cyc 12.10-1.00pm,2018-04-25,1900-01-01 12:10:00,27,19,1999.0
HXP,Studio Cyc 12.10-1.00pm,2018-05-02,1900-01-01 12:10:00,27,21,1999.0
HXP,Studio Cyc 12.10-1.00pm,2018-05-09,1900-01-01 12:10:00,27,20,1999.0
HXP,Studio Cyc 12.10-1.00pm,2018-05-16,1900-01-01 12:10:00,27,16,1999.0
HXP,Studio Cyc 12.10-1.00pm,2018-05-23,1900-01-01 12:10:00,27,17,1999.0
HXP,Studio Cyc 12.10-1.00pm,2018-05-30,1900-01-01 12:10:00,27,15,1999.0
HXP,Studio Cyc 12.30-1.20pm,2018-04-02,1900-01-01 12:30:00,27,17,1999.0
HXP,Studio Cyc 12.30-1.20pm,2018-04-09,1900-01-01 12:30:00,27,17,1999.0
HXP,Studio Cyc 12.30-1.20pm,2018-04-16,1900-01-01 12:30:00,27,19,1999.0
HXP,Studio Cyc 12.30-1.20pm,2018-04-23,1900-01-01 12:30:00,27,17,1999.0
HXP,Studio Cyc 12.30-1.20pm,2018-04-30,1900-01-01 12:30:00,27,9,1999.0
HXP,Studio Cyc 12.30-1.20pm,2018-05-07,1900-01-01 12:30:00,27,12,1999.0
HXP,Studio Cyc 12.30-1.20pm,2018-05-14,1900-01-01 12:30:00,27,12,1999.0
HXP,Studio Cyc 12.30-1.20pm,2018-05-21,1900-01-01 12:30:00,27,14,1999.0
HXP,Studio Cyc 12.30-1.20pm,2018-05-28,1900-01-01 12:30:00,27,14,1999.0
HXP,Studio Cyc 4.20-5.10pm,2018-04-04,1900-01-01 16:20:00,27,27,1999.0
HXP,Studio Cyc 4.20-5.10pm,2018-04-11,1900-01-01 16:20:00,27,27,1999.0
HXP,Studio Cyc 4.20-5.10pm,2018-04-18,1900-01-01 16:20:00,27,26,1999.0
HXP,Studio Cyc 4.20-5.10pm,2018-04-25,1900-01-01 16:20:00,27,24,1999.0
HXP,Studio Cyc 4.20-5.10pm,2018-05-02,1900-01-01 16:20:00,27,21,1999.0
HXP,Studio Cyc 4.20-5.10pm,2018-05-09,1900-01-01 16:20:00,27,24,1999.0
HXP,Studio Cyc 4.20-5.10pm,2018-05-16,1900-01-01 16:20:00,27,21,1999.0
HXP,Studio Cyc 4.20-5.10pm,2018-05-23,1900-01-01 16:20:00,27,14,1999.0
HXP,Studio Cyc 4.20-5.10pm,2018-05-30,1900-01-01 16:20:00,27,13,1999.0
HXP,Studio Cyc 5.00-5.50pm,2018-04-03,1900-01-01 17:00:00,27,25,1999.0
HXP,Studio Cyc 5.00-5.50pm,2018-04-05,1900-01-01 17:00:00,27,16,1999.0
HXP,Studio Cyc 5.00-5.50pm,2018-04-10,1900-01-01 17:00:00,27,22,1999.0
HXP,Studio Cyc 5.00-5.50pm,2018-04-12,1900-01-01 17:00:00,27,14,1999.0
HXP,Studio Cyc 5.00-5.50pm,2018-04-17,1900-01-01 17:00:00,27,26,1999.0
HXP,Studio Cyc 5.00-5.50pm,2018-04-19,1900-01-01 17:00:00,27,14,1999.0
HXP,Studio Cyc 5.00-5.50pm,2018-04-24,1900-01-01 17:00:00,27,25,1999.0
HXP,Studio Cyc 5.00-5.50pm,2018-04-26,1900-01-01 17:00:00,27,14,1999.0
HXP,Studio Cyc 5.00-5.50pm,2018-05-01,1900-01-01 17:00:00,27,27,1999.0
HXP,Studio Cyc 5.00-5.50pm,2018-05-03,1900-01-01 17:00:00,27,18,1999.0
HXP,Studio Cyc 5.00-5.50pm,2018-05-08,1900-01-01 17:00:00,27,26,1999.0
HXP,Studio Cyc 5.00-5.50pm,2018-05-10,1900-01-01 17:00:00,27,20,1999.0
HXP,Studio Cyc 5.00-5.50pm,2018-05-15,1900-01-01 17:00:00,27,24,1999.0
HXP,Studio Cyc 5.00-5.50pm,2018-05-17,1900-01-01 17:00:00,27,15,1999.0
HXP,Studio Cyc 5.00-5.50pm,2018-05-22,1900-01-01 17:00:00,27,26,1999.0
HXP,Studio Cyc 5.00-5.50pm,2018-05-24,1900-01-01 17:00:00,27,19,1999.0
HXP,Studio Cyc 5.00-5.50pm,2018-05-29,1900-01-01 17:00:00,27,26,1999.0
HXP,Studio Cyc 5.00-5.50pm,2018-05-31,1900-01-01 17:00:00,27,12,1999.0
HXP,Studio Cyc 5.10-6.00pm,2018-04-06,1900-01-01 17:10:00,27,20,1999.0
HXP,Studio Cyc 5.10-6.00pm,2018-04-13,1900-01-01 17:10:00,27,22,1999.0
HXP,Studio Cyc 5.10-6.00pm,2018-04-20,1900-01-01 17:10:00,27,23,1999.0
HXP,Studio Cyc 5.10-6.00pm,2018-04-27,1900-01-01 17:10:00,27,23,1999.0
HXP,Studio Cyc 5.10-6.00pm,2018-05-04,1900-01-01 17:10:00,27,21,1999.0
HXP,Studio Cyc 5.10-6.00pm,2018-05-11,1900-01-01 17:10:00,27,25,1999.0
HXP,Studio Cyc 5.10-6.00pm,2018-05-18,1900-01-01 17:10:00,27,16,1999.0
HXP,Studio Cyc 5.10-6.00pm,2018-05-25,1900-01-01 17:10:00,27,21,1999.0
HXP,Studio Cyc 5.20-6.10pm,2018-04-04,1900-01-01 17:20:00,27,18,1999.0
HXP,Studio Cyc 5.20-6.10pm,2018-04-09,1900-01-01 17:20:00,27,25,1999.0
HXP,Studio Cyc 5.20-6.10pm,2018-04-11,1900-01-01 17:20:00,27,25,1999.0
HXP,Studio Cyc 5.20-6.10pm,2018-04-16,1900-01-01 17:20:00,27,27,1999.0
HXP,Studio Cyc 5.20-6.10pm,2018-04-18,1900-01-01 17:20:00,27,25,1999.0
HXP,Studio Cyc 5.20-6.10pm,2018-04-23,1900-01-01 17:20:00,27,26,1999.0
HXP,Studio Cyc 5.20-6.10pm,2018-04-25,1900-01-01 17:20:00,27,25,1999.0
HXP,Studio Cyc 5.20-6.10pm,2018-04-30,1900-01-01 17:20:00,27,22,1999.0
HXP,Studio Cyc 5.20-6.10pm,2018-05-02,1900-01-01 17:20:00,27,22,1999.0
HXP,Studio Cyc 5.20-6.10pm,2018-05-09,1900-01-01 17:20:00,27,22,1999.0
HXP,Studio Cyc 5.20-6.10pm,2018-05-14,1900-01-01 17:20:00,27,24,1999.0
HXP,Studio Cyc 5.20-6.10pm,2018-05-16,1900-01-01 17:20:00,27,27,1999.0
HXP,Studio Cyc 5.20-6.10pm,2018-05-21,1900-01-01 17:20:00,27,23,1999.0
HXP,Studio Cyc 5.20-6.10pm,2018-05-23,1900-01-01 17:20:00,27,19,1999.0
HXP,Studio Cyc 5.20-6.10pm,2018-05-30,1900-01-01 17:20:00,27,24,1999.0
HXP,Studio Cyc 5.55-6.45pm,2018-04-05,1900-01-01 17:55:00,27,18,1999.0
HXP,Studio Cyc 5.55-6.45pm,2018-04-12,1900-01-01 17:55:00,27,21,1999.0
HXP,Studio Cyc 5.55-6.45pm,2018-04-19,1900-01-01 17:55:00,27,19,1999.0
HXP,Studio Cyc 5.55-6.45pm,2018-04-26,1900-01-01 17:55:00,27,20,1999.0
HXP,Studio Cyc 5.55-6.45pm,2018-05-03,1900-01-01 17:55:00,27,18,1999.0
HXP,Studio Cyc 5.55-6.45pm,2018-05-10,1900-01-01 17:55:00,27,24,1999.0
HXP,Studio Cyc 5.55-6.45pm,2018-05-17,1900-01-01 17:55:00,27,22,1999.0
HXP,Studio Cyc 5.55-6.45pm,2018-05-24,1900-01-01 17:55:00,27,22,1999.0
HXP,Studio Cyc 5.55-6.45pm,2018-05-31,1900-01-01 17:55:00,27,23,1999.0
HXP,Studio Cyc 6.10-7.00pm,2018-04-06,1900-01-01 18:10:00,27,20,1999.0
HXP,Studio Cyc 6.10-7.00pm,2018-04-13,1900-01-01 18:10:00,27,23,1999.0
HXP,Studio Cyc 6.10-7.00pm,2018-04-20,1900-01-01 18:10:00,27,23,1999.0
HXP,Studio Cyc 6.10-7.00pm,2018-04-27,1900-01-01 18:10:00,27,17,1999.0
HXP,Studio Cyc 6.10-7.00pm,2018-05-04,1900-01-01 18:10:00,27,20,1999.0
HXP,Studio Cyc 6.10-7.00pm,2018-05-11,1900-01-01 18:10:00,27,25,1999.0
HXP,Studio Cyc 6.10-7.00pm,2018-05-18,1900-01-01 18:10:00,27,22,1999.0
HXP,Studio Cyc 6.10-7.00pm,2018-05-25,1900-01-01 18:10:00,27,12,1999.0
HXP,Studio Cyc 6.15-7.05pm,2018-04-09,1900-01-01 18:15:00,27,24,1999.0
HXP,Studio Cyc 6.15-7.05pm,2018-04-16,1900-01-01 18:15:00,27,26,1999.0
HXP,Studio Cyc 6.15-7.05pm,2018-04-23,1900-01-01 18:15:00,27,22,1999.0
HXP,Studio Cyc 6.15-7.05pm,2018-04-30,1900-01-01 18:15:00,27,27,1999.0
HXP,Studio Cyc 6.15-7.05pm,2018-05-14,1900-01-01 18:15:00,27,26,1999.0
HXP,Studio Cyc 6.15-7.05pm,2018-05-21,1900-01-01 18:15:00,27,26,1999.0
HXP,Studio Cyc 7.00-7.50pm,2018-04-05,1900-01-01 19:00:00,27,23,1999.0
HXP,Studio Cyc 7.00-7.50pm,2018-04-12,1900-01-01 19:00:00,27,19,1999.0
HXP,Studio Cyc 7.00-7.50pm,2018-04-19,1900-01-01 19:00:00,27,27,1999.0
HXP,Studio Cyc 7.00-7.50pm,2018-04-26,1900-01-01 19:00:00,27,27,1999.0
HXP,Studio Cyc 7.00-7.50pm,2018-05-03,1900-01-01 19:00:00,27,27,1999.0
HXP,Studio Cyc 7.00-7.50pm,2018-05-10,1900-01-01 19:00:00,27,27,1999.0
HXP,Studio Cyc 7.00-7.50pm,2018-05-17,1900-01-01 19:00:00,27,25,1999.0
HXP,Studio Cyc 7.00-7.50pm,2018-05-24,1900-01-01 19:00:00,27,25,1999.0
HXP,Studio Cyc 7.00-7.50pm,2018-05-31,1900-01-01 19:00:00,27,21,1999.0
HXP,Studio Cyc 7.05-7.55am,2018-04-02,1900-01-01 07:05:00,27,16,1999.0
HXP,Studio Cyc 7.05-7.55am,2018-04-04,1900-01-01 07:05:00,27,20,1999.0
HXP,Studio Cyc 7.05-7.55am,2018-04-09,1900-01-01 07:05:00,27,20,1999.0
HXP,Studio Cyc 7.05-7.55am,2018-04-11,1900-01-01 07:05:00,27,18,1999.0
HXP,Studio Cyc 7.05-7.55am,2018-04-16,1900-01-01 07:05:00,27,16,1999.0
HXP,Studio Cyc 7.05-7.55am,2018-04-18,1900-01-01 07:05:00,27,21,1999.0
HXP,Studio Cyc 7.05-7.55am,2018-04-23,1900-01-01 07:05:00,27,19,1999.0
HXP,Studio Cyc 7.05-7.55am,2018-04-25,1900-01-01 07:05:00,27,19,1999.0
HXP,Studio Cyc 7.05-7.55am,2018-04-30,1900-01-01 07:05:00,27,17,1999.0
HXP,Studio Cyc 7.05-7.55am,2018-05-02,1900-01-01 07:05:00,27,15,1999.0
HXP,Studio Cyc 7.05-7.55am,2018-05-07,1900-01-01 07:05:00,27,12,1999.0
HXP,Studio Cyc 7.05-7.55am,2018-05-09,1900-01-01 07:05:00,27,8,1999.0
HXP,Studio Cyc 7.05-7.55am,2018-05-14,1900-01-01 07:05:00,27,11,1999.0
HXP,Studio Cyc 7.05-7.55am,2018-05-16,1900-01-01 07:05:00,27,12,1999.0
HXP,Studio Cyc 7.05-7.55am,2018-05-21,1900-01-01 07:05:00,27,13,1999.0
HXP,Studio Cyc 7.05-7.55am,2018-05-23,1900-01-01 07:05:00,27,12,1999.0
HXP,Studio Cyc 7.05-7.55am,2018-05-28,1900-01-01 07:05:00,27,14,1999.0
HXP,Studio Cyc 7.05-7.55am,2018-05-30,1900-01-01 07:05:00,27,20,1999.0
HXP,Studio Cyc 7.30-8.20pm,2018-04-03,1900-01-01 19:30:00,27,27,1999.0
HXP,Studio Cyc 7.30-8.20pm,2018-04-10,1900-01-01 19:30:00,27,26,1999.0
HXP,Studio Cyc 7.30-8.20pm,2018-04-17,1900-01-01 19:30:00,27,27,1999.0
HXP,Studio Cyc 7.30-8.20pm,2018-04-24,1900-01-01 19:30:00,27,27,1999.0
HXP,Studio Cyc 7.30-8.20pm,2018-05-01,1900-01-01 19:30:00,27,23,1999.0
HXP,Studio Cyc 7.30-8.20pm,2018-05-08,1900-01-01 19:30:00,27,23,1999.0
HXP,Studio Cyc 7.30-8.20pm,2018-05-15,1900-01-01 19:30:00,27,24,1999.0
HXP,Studio Cyc 7.30-8.20pm,2018-05-22,1900-01-01 19:30:00,27,22,1999.0
HXP,Studio Cyc 7.30-8.20pm,2018-05-29,1900-01-01 19:30:00,27,21,1999.0
HXP,Studio Cyc 8.00-8.50am,2018-04-07,1900-01-01 08:00:00,27,27,1999.0
HXP,Studio Cyc 8.00-8.50am,2018-04-14,1900-01-01 08:00:00,27,27,1999.0
HXP,Studio Cyc 8.00-8.50am,2018-04-21,1900-01-01 08:00:00,27,25,1999.0
HXP,Studio Cyc 8.00-8.50am,2018-04-28,1900-01-01 08:00:00,27,26,1999.0
HXP,Studio Cyc 8.00-8.50am,2018-05-05,1900-01-01 08:00:00,27,23,1999.0
HXP,Studio Cyc 8.00-8.50am,2018-05-12,1900-01-01 08:00:00,27,25,1999.0
HXP,Studio Cyc 8.00-8.50am,2018-05-19,1900-01-01 08:00:00,27,26,1999.0
HXP,Studio Cyc 8.00-8.50am,2018-05-26,1900-01-01 08:00:00,27,23,1999.0
HXP,Studio Cyc 8.00-8.50pm,2018-04-05,1900-01-01 20:00:00,27,20,1999.0
HXP,Studio Cyc 8.00-8.50pm,2018-04-12,1900-01-01 20:00:00,27,25,1999.0
HXP,Studio Cyc 8.00-8.50pm,2018-04-19,1900-01-01 20:00:00,27,25,1999.0
HXP,Studio Cyc 8.00-8.50pm,2018-04-26,1900-01-01 20:00:00,27,26,1999.0
HXP,Studio Cyc 8.00-8.50pm,2018-05-03,1900-01-01 20:00:00,27,26,1999.0
HXP,Studio Cyc 8.00-8.50pm,2018-05-10,1900-01-01 20:00:00,27,24,1999.0
HXP,Studio Cyc 8.00-8.50pm,2018-05-17,1900-01-01 20:00:00,27,24,1999.0
HXP,Studio Cyc 8.00-8.50pm,2018-05-24,1900-01-01 20:00:00,27,20,1999.0
HXP,Studio Cyc 8.00-8.50pm,2018-05-31,1900-01-01 20:00:00,27,18,1999.0
HXP,Studio Cyc 8.50-9.40am,2018-04-07,1900-01-01 08:50:00,27,27,1999.0
HXP,Studio Cyc 8.50-9.40am,2018-04-14,1900-01-01 08:50:00,27,26,1999.0
HXP,Studio Cyc 8.50-9.40am,2018-04-21,1900-01-01 08:50:00,27,25,1999.0
HXP,Studio Cyc 8.50-9.40am,2018-04-28,1900-01-01 08:50:00,27,25,1999.0
HXP,Studio Cyc 8.50-9.40am,2018-05-05,1900-01-01 08:50:00,27,26,1999.0
HXP,Studio Cyc 8.50-9.40am,2018-05-12,1900-01-01 08:50:00,27,23,1999.0
HXP,Studio Cyc 8.50-9.40am,2018-05-19,1900-01-01 08:50:00,27,20,1999.0
HXP,Studio Cyc 8.50-9.40am,2018-05-26,1900-01-01 08:50:00,27,21,1999.0
HXP,Studio Cyc 9.05-9.55am,2018-04-01,1900-01-01 09:05:00,27,27,1999.0
HXP,Studio Cyc 9.05-9.55am,2018-04-08,1900-01-01 09:05:00,27,24,1999.0
HXP,Studio Cyc 9.05-9.55am,2018-04-15,1900-01-01 09:05:00,27,25,1999.0
HXP,Studio Cyc 9.05-9.55am,2018-04-22,1900-01-01 09:05:00,27,24,1999.0
HXP,Studio Cyc 9.05-9.55am,2018-04-29,1900-01-01 09:05:00,27,21,1999.0
HXP,Studio Cyc 9.05-9.55am,2018-05-06,1900-01-01 09:05:00,27,18,1999.0
HXP,Studio Cyc 9.05-9.55am,2018-05-13,1900-01-01 09:05:00,27,19,1999.0
HXP,Studio Cyc 9.05-9.55am,2018-05-20,1900-01-01 09:05:00,27,27,1999.0
HXP,Studio Cyc 9.05-9.55am,2018-05-27,1900-01-01 09:05:00,27,23,1999.0
HXP,Studio Cycling 7.05 -7.55,2018-04-03,1900-01-01 07:05:00,27,12,1999.0
HXP,Studio Cycling 7.05 -7.55,2018-04-10,1900-01-01 07:05:00,27,24,1999.0
HXP,Studio Cycling 7.05 -7.55,2018-04-17,1900-01-01 07:05:00,27,16,1999.0
HXP,Studio Cycling 7.05 -7.55,2018-04-24,1900-01-01 07:05:00,27,12,1999.0
HXP,Studio Cycling 7.05 -7.55,2018-05-01,1900-01-01 07:05:00,27,12,1999.0
HXP,Studio Cycling 7.05 -7.55,2018-05-08,1900-01-01 07:05:00,27,11,1999.0
HXP,Studio Cycling 7.05 -7.55,2018-05-15,1900-01-01 07:05:00,27,9,1999.0
HXP,Studio Cycling 7.05 -7.55,2018-05-22,1900-01-01 07:05:00,27,9,1999.0
HXP,Studio Cycling 7.05 -7.55,2018-05-29,1900-01-01 07:05:00,27,17,1999.0
TSC,Swim Fit-20.15-21.15pm,2018-04-05,1900-01-01 20:15:00,18,10,1499.0
TSC,Swim Fit-20.15-21.15pm,2018-04-12,1900-01-01 20:15:00,18,6,1499.0
TSC,Swim Fit-20.15-21.15pm,2018-04-19,1900-01-01 20:15:00,18,8,1499.0
TSC,Swim Fit-20.15-21.15pm,2018-04-26,1900-01-01 20:15:00,18,13,1499.0
TSC,Swim Fit-20.15-21.15pm,2018-05-03,1900-01-01 20:15:00,18,12,1499.0
TSC,Swim Fit-20.15-21.15pm,2018-05-10,1900-01-01 20:15:00,18,11,1499.0
TSC,Swim Fit-20.15-21.15pm,2018-05-17,1900-01-01 20:15:00,18,1,1499.0
TSC,Swim Fit-20.15-21.15pm,2018-05-24,1900-01-01 20:15:00,18,11,1499.0
TSC,Swim Fit-20.15-21.15pm,2018-05-31,1900-01-01 20:15:00,18,8,1499.0
SBP,Swimfit  7am - 8am,2018-04-07,1900-01-01 07:30:00,29,22,1499.0
SBP,Swimfit  7am - 8am,2018-04-14,1900-01-01 07:30:00,29,22,1499.0
SBP,Swimfit  7am - 8am,2018-04-21,1900-01-01 07:30:00,29,20,1499.0
SBP,Swimfit  7am - 8am,2018-04-28,1900-01-01 07:30:00,29,29,1499.0
SBP,Swimfit  7am - 8am,2018-05-05,1900-01-01 07:30:00,29,24,1499.0
SBP,Swimfit  7am - 8am,2018-05-12,1900-01-01 07:30:00,29,20,1499.0
SBP,Swimfit  7am - 8am,2018-05-19,1900-01-01 07:30:00,29,18,1499.0
SBP,Swimfit  7am - 8am,2018-05-26,1900-01-01 07:30:00,29,18,1499.0
BRP,Swimfit  8pm - 9pm,2018-04-04,1900-01-01 20:00:00,10,8,1499.0
BRP,Swimfit  8pm - 9pm,2018-04-11,1900-01-01 20:00:00,10,8,1499.0
BRP,Swimfit  8pm - 9pm,2018-04-18,1900-01-01 20:00:00,10,10,1499.0
BRP,Swimfit  8pm - 9pm,2018-04-25,1900-01-01 20:00:00,10,9,1499.0
BRP,Swimfit  8pm - 9pm,2018-05-02,1900-01-01 20:00:00,10,10,1499.0
BRP,Swimfit  8pm - 9pm,2018-05-09,1900-01-01 20:00:00,10,10,1499.0
BRP,Swimfit  8pm - 9pm,2018-05-16,1900-01-01 20:00:00,10,10,1499.0
BRP,Swimfit  8pm - 9pm,2018-05-23,1900-01-01 20:00:00,10,8,1499.0
BRP,Swimfit  8pm - 9pm,2018-05-30,1900-01-01 20:00:00,10,10,1499.0
HXP,Swimfit 6.30 -7.30pm,2018-04-09,1900-01-01 18:30:00,15,9,1499.0
